school_id,school_name,url,is_enabled
1666,Indiana Wesleyan University,https://iwuwildcats.com/staff.aspx,1
1425,Wheeling University (WU),https://wucardinals.com/staff-directory,1
1678,Talladega College,https://talladegatornadoes.com/staff-directory,1
1544,University of Chicago,https://athletics.uchicago.edu/staff-directory,1
1553,CLARK COLLEGE,https://clarkpenguins.com/staff-directory,1
636,Lakeland University (LU),https://lakelandmuskies.com/staff-directory,1
630,Cornell College,https://cornellrams.com/staff-directory?path=staff,1
368,Catawba College,https://www.catawbaathletics.com/information/directory/index,1
2324,Stanton University,https://stantonelks.com/information/directory/index,0
1011,Vance-Granville Community College,https://www.vgcc.edu/directory/,1
883,Paradise Valley Community College,https://gopumas.com/information/directory/index,1
1407,Salve Regina University,https://salveathletics.com/staff-directory,1
1413,Keuka College (KC),https://keukaathletics.com/staff-directory,1
1416,Pennsylvania State University (PSU),https://goPSUsports.com/staff-directory,1
1017,Wabash Valley College,https://wvcwarriorathletics.com/athletics/directory/index,1
2327,United States Sports Academy,https://ussa.edu/about/academy-family/staff/,0
1931,GREAT LAKES CHRISTIAN COLLEGE,https://www.glccathletics.com/information/directory/index,1
1163,University of Northern Colorado (UNC),https://uncbears.com/staff-directory,1
755,Kilgore College,https://www.kilgore.edu/information/directory,1
633,William Penn University,https://www.statesmenathletics.com/information/directory/index,1
901,Prince George’s Community College,https://www.pgccowls.com/athletics/directory/index,1
371,Methodist University (MU),https://mumonarchs.com/staff-directory?path=general,1
2211,University of South Florida (USF),https://gousfbulls.com/staff-directory,1
886,"California State University, Los Angeles",https://lagoldeneagles.com/staff-directory,1
618,Arkansas State University Newport,https://asunaviators.com/information/directory,1
2208,"Southern University, Baton Rouge (SUBR)",https://gojagsports.com/staff.aspx,1
621,Coastal Alabama Community College – South,https://coastalcoyotessouth.com/staff-directory,1
892,Pensacola State College,https://athletics.pensacolastate.edu/information/directory/index,1
109,Emerson College,https://emersonlions.com/staff-directory,1
1806,MOODY BIBLE INSTITUTE,https://www.moodyarchers.org/Inside_Athletics/directory/Staff,1
487,Carson-Newman University (C-N),https://cneagles.com/information/directory/index,1
1538,Union University,https://uuathletics.com/staff-directory,1
1419,Southwestern Christian University,https://scueagles.com/staff-directory?path=general,1
749,Kalamazoo Valley Community College,https://athletics.kvcc.edu/information/directory/index,1
91,Suffolk University (SU),https://www.gosuffolkrams.com/insideathletics/directory/index,1
1943,University of Wisconsin-Eau Claire,https://blugolds.com/staff-directory,1
758,Kirtland Community College,https://www.kirtland.edu/information/directory/index,1
1803,University of Montana Western,https://umwbulldogs.com/staff-directory,1
362,Duke University (DU),https://www.goduke.com/staff-directory,1
1270,University of Mary Hardin-Baylor (UMHB),https://cruathletics.com/staff-directory,1
877,Otero Junior College,https://www.oterorattlers.com/information/directory/index,1
2059,University of Detroit Mercy (UDM),https://detroittitans.com/staff-directory,1
746,Johnston Community College,https://www.jccjaguarpride.com/information/directory/index,1
1160,"California State Polytechnic University, Pomona (CPP)",https://broncoathletics.com/staff-directory,1
103,University of Massachusetts-Lowell,https://goriverhawks.com/staff-directory,1
1440,University of Illinois Springfield (UIS),https://uisprairiestars.com/staff-directory,1
2,Quinnipiac University (QU),https://gobobcats.com/staff-directory,1
383,Presbyterian College (PC),https://gobluehose.com/staff-directory,1
249,"Pennsylvania Western University, California (Cal U)",https://calvulcans.com/staff-directory,1
377,Western Carolina University (WCU),https://catamountsports.com/staff-directory,1
261,Mercyhurst University,https://hurstathletics.com/staff-directory,1
913,Riverland Community College,https://riverlandbluedevils.com/information/directory/index,1
785,Lurleen B. Wallace Community College,https://lbwsaints.com/information/directory/index,1
2220,Berkeley College,https://www.berkeleycollegeknights.com/information/directory/index,1
401,Georgia Institute of Technology (GT),https://ramblinwreck.com/staff-directory/,1
136,Franklin Pierce University (FPU),https://fpuravens.com/staff-directory,1
1833,Fort Lewis College (FLC),https://goskyhawks.com/staff-directory,1
919,Concordia University Irvine (CUI),https://cuigoldeneagles.com/staff-directory,1
392,University of South Carolina Aiken,https://pacersports.com/staff-directory,1
776,Lenoir Community College,https://www.lenoircc.edu/athleticdirectory,1
904,Quinsigamond Community College,https://www.qcc.mass.edu/QCCdirectory/,1
1839,Idaho State University (ISU),https://isubengals.com/staff-directory,1
398,Morehouse College,https://morehouseathletics.com/staff-directory,1
264,Mansfield University of Pennsylvania (MU),https://gomounties.com/staff-directory,1
1050,Texas Southern University (TSU),https://tsusports.com/staff-directory,1
1187,"University of Maine, Farmington (UMF)",https://goumfbeavers.com/staff-directory,1
1300,LeMoyne-Owen College (LOC),https://athletics.loc.edu/staff-directory,1
2226,KUYPER COLLEGE,https://kuypercougars.com/staff-directory,1
1559,Benedictine College,https://benueagles.com/staff-directory,1
2092,Notre Dame of Maryland University,https://notredamegators.com/staff-directory,1
395,Reinhardt University,https://reinhardteagles.com/information/directory/index,1
2104,Paul Smiths College,https://www.paulsmithsbobcats.com/information/directory/index,1
779,Lincoln Trail College,https://www.ltcathletics.com/information/directory/index,1
2086,Wellesley College (WEL),https://wellesleyblue.com/staff-directory,1
139,University of Southern Maine (USM),https://southernmainehuskies.com/staff-directory,1
1166,Southern Illinois University at Carbondale (SIUC),https://www.siusalukis.com/staff-directory,1
916,Rock Valley College,https://rvcsports.com/staff-directory,1
2217,North American University,https://stallions.na.edu/staff-directory?path=general,1
2229,UNIVERSITY OF FORT LAUDERDALE,https://uftlathletics.com/staff-directory,1
267,Elizabethtown College (ETOWN),https://etownbluejays.com/staff-directory,1
8,University of Oregon (UO),https://goducks.com/staff-directory#duck-athletic-funddevelopment,1
1443,Millikin University,https://athletics.millikin.edu/staff-directory,1
520,Morehead State University (MSU),https://msueagles.com/staff-directory,1
1958,Lees-McRae College (LMC),https://lmcbobcats.com/staff-directory,1
1574,Penn State University DuBois,https://www.psuduboisathletics.com/information/directory/index,1
651,Cisco College,https://www.wranglersports.net/information/directory/index,1
121,Massachusetts Maritime Academy,https://www.mmabucs.com/insideAthletics/directory/index,1
2083,State University of New York at Potsdam,https://potsdambears.com/staff-directory,1
925,Fullerton College,https://www.fchornets.com/information/directory/index,1
1696,Eastern Oregon University,https://eousports.com/staff-directory,1
1303,LANE COMMUNITY COLLEGE,https://lanetitans.com/information/directory/index,1
645,St. Norbert College (SNC),https://athletics.snc.edu/staff-directory,1
2223,CAMPBELLSVILLE UNIVERSITY HARRODSBURG,https://cuhpioneers.com/staff-directory,1
642,Beloit College (BC),https://www.beloit.edu/staff-directory,1
1434,Hood College (HC),https://hoodathletics.com/staff-directory,1
910,"University of California, San Diego (UCSD)",https://ucsdtritons.com/staff-directory,1
1967,BOB JONES UNIVERSITY,https://www.bjubruins.com/staff-directory?path=general,1
660,Grays Harbor College,https://ghcathletics.com/staff-directory,1
246,Washington and Jefferson College (WJC),https://gopresidents.com/staff-directory,1
788,"University of Arkansas, Monticello (UAM)",https://www.uamsports.com/staff-directory,1
657,Guilford Technical Community College,https://www.gtcc.edu/directory/index.php,1
782,Louisburg College,https://www.lchurricanes.com/athletics/directory/index,1
127,Rhode Island College (RIC),https://goanchormen.com/staff-directory,1
115,Tufts University (TUF),https://gotuftsjumbos.com/staff-directory,1
1184,Eastern New Mexico University (ENMU),https://goeasternathletics.com/staff-directory,1
1431,Vermont State University Lyndon (NVU-L),https://vtsuhornets.com/staff-directory,1
648,Viterbo University,https://viterbo.prestosports.com/information/directory/index,1
-1,Lemoore College,https://www.westhillsgoldeneagles.com/insideathletics/directory/index,doesn't exist
791,Marshalltown Community College,https://mccathletics.com/athletics/directory/index,1
1315,Appalachian State University (ASU),https://appstatesports.com/staff-directory,1
794,McCook Community College,https://mccindians.com/information/directory/index,1
1580,"University of Massachusetts, Dartmouth (UMD)",https://corsairathletics.com/staff-directory,1
1035,Immaculata University (IU),https://gomightymacs.com/staff-directory,1
124,University of Rhode Island (URI),https://gorhody.com/staff-directory,1
1690,GRACE CHRISTIAN UNIVERSITY,https://gracetigers.com/staff-directory,1
1565,Spring Arbor University,https://saucougars.com/staff-directory,1
1038,Capital University (CU),https://athletics.capital.edu/staff-directory,1
1568,Penn State University Greater Allegheny,https://www.athleticsga.com/information/directory/index,1
1702,EMMAUS UNIVERSITY,https://www.emmausathletics.com/information/Staff_directory/index,1
922,Roxbury Community College,https://www.rcc.mass.edu/explore/work-at-rcc/directory/index.html,1
1842,University of Idaho (U of I),https://govandals.com/staff-directory,1
386,Charleston Southern University (CSU),https://csusports.com/staff-directory,1
1312,Mars Hill University (MHU),https://www.marshilllions.com/athletics/directory/index,1
654,Galveston College,https://gcwhitecaps.com/information/directory/index,1
1830,University of Texas at El Paso (UTEP),https://utepminers.com/staff-directory,1
2098,Saint Mary's College (Indiana) (SMC),https://belles.saintmarys.edu/information/directory/index,1
523,Cochise College,https://athletics.cochise.edu/information/directory/index,1
663,Winona State University (WSU),https://winonastatewarriors.com/staff-directory,1
773,Lawson State Community College,https://athletics.lawsonstate.edu/staff-directory,1
1821,John Brown University,https://jbuathletics.com/staff-directory,1
133,Colby-Sawyer College (CSC),https://www.colby-sawyerathletics.com/staff-directory,1
294,Saint Josephs University,https://sjuhawks.com/staff-directory,1
1720,Boston University (BU),https://goterriers.com/staff-directory,1
1589,Furman University (FU),https://furmanpaladins.com/staff-directory,1
928,Westmont College,https://athletics.westmont.edu/staff-directory,1
1595,University of Arizona (UA),https://arizonawildcats.com/sports/2007/8/1/207969432.aspx,1
1452,Gordon College (GC),https://athletics.gordon.edu/staff-directory,1
148,Central Connecticut State University (CCSU),https://www.ccsubluedevils.com/athletics/directory/index,1
1982,Carolina University,https://cubruins.com/staff-directory?path=general,1
1845,Weber State University (WSU),https://www.weberstatesports.com/staff-directory,1
20,Columbia University-Barnard College (CU),https://gocolumbialions.com/staff-directory,1
1598,Fitchburg State University,https://www.fitchburgfalcons.com/insideAthletics/directory/index,1
535,Erie Community College,https://athletics.ecc.edu/information/directory/index,1
1059,Anderson University (Indiana) (AU),https://athletics.anderson.edu/information/directory/index,1
1583,Central Methodist University,,1
669,St. Cloud State University (SCSU),https://scsuhuskies.com/staff-directory,1
678,North Dakota State University (NDSU),https://gobison.com/staff-directory,1
1202,Berea College,https://bereaathletics.com/staff-directory,1
1211,"California State University, Fullerton (CSUF)",https://fullertontitans.com/staff-directory,1
946,South Plains College,https://www.spctexans.com/information/directory/index,1
1723,University of New Hampshire (UNH),https://www.unhwildcats.com/staff-directory,1
1333,"University of Maryland, College Park (UMD)",https://umterps.com/staff-directory,1
666,Martin Luther College,https://mlcknights.com/staff-directory,1
812,Minnesota North College – Rainy River,https://minnesotanorth.edu/directory/,1
1339,Marymount University (Virginia),https://marymountsaints.com/staff-directory,1
675,Dakota Wesleyan University,https://www.dwu.edu/Faculty-Staff-Directory,1
1074,University of North Carolina Asheville (UNCA),https://www.uncabulldogs.com/staff-directory,1
14,Adrian College (AC),https://adrianbulldogs.com/staff-directory,1
809,Oklahoma State University (OSU),https://www.okstate.com/staff-directory,1
1330,Calumet College of St. Joseph,https://www.ccsjathletics.com/information/directory/index,1
279,East Stroudsburg University of Pennsylvania (ESU),https://esuwarriors.com/staff-directory,1
1592,Clark University (Massachusetts),https://clarkathletics.com/staff-directory,1
806,Miles Community College,https://www.mccpioneers.com/information/directory/index,1
538,Muskingum University,https://www.fightingmuskies.com/athletics/directory/index,1
1735,State University of New York at Geneseo,https://geneseoknights.com/staff-directory,1
1988,Pacific Union College,https://www.pioneersathletics.com/information/directory/index,1
1991,Stephens College,https://stephensstars.com/staff-directory,1
544,Hiram College (HC),https://hiramterriers.com/staff-directory,1
282,University of Scranton (SCR),https://athletics.scranton.edu/staff-directory,1
931,Cuesta College,https://www.cuesta.edu/directories/edirectory.html,1
1461,Hilbert College (HIL),https://hilberthawks.com/staff-directory,1
818,Missouri State University – West Plains,https://www.msuwpgrizzlies.com/information/directory/index,1
1997,Bushnell University,https://bushnellbeacons.com/staff-directory,1
29,Grossmont College,https://www.grossmontgriffins.com/information/directory/index,1
1863,Seattle Pacific University (SPU),https://spufalcons.com/staff-directory,1
1976,Ursuline College,https://ursulinearrows.com/staff-directory,1
1714,TRINITY BIBLE COLLEGE,https://www.tbclions.com/information/directory/index,1
1327,The City College of New York (CCNY),https://ccnyathletics.com/staff-directory,1
160,Yale University,https://yalebulldogs.com/staff-directory,1
684,Bunker Hill Community College,https://www.bhcc.edu/athletics/athleticsstaffdirectory/,1
1732,Syracuse University (SU),https://cuse.com/staff-directory,1
553,Xavier University (XU),https://www.goxavier.com/staff-directory,1
410,Mercer University (MU),https://mercerbears.com/staff-directory,1
1196,DOUGLAS COLLEGE,https://douglascollegeroyals.ca/information/directory,0
1199,University of Akron (UA),https://gozips.com/staff-directory,1
541,Harper College,https://www.harperhawks.net/staff-directory,1
1068,University of West Georgia (UWG),https://uwgathletics.com/staff-directory,1
797,Mercer County Community College,,1
1601,Southern New Hampshire University (SNHU),https://snhupenmen.com/staff-directory,1
404,University of North Georgia (UNG),https://ungathletics.com/staff-directory,1
803,Oklahoma Christian University (OC),https://oceagles.com/staff-directory,1
1860,Multnomah University,https://gomulions.com/staff-directory,1
550,Eastern Wyoming College,https://ewcathletics.com/information/directory/index,1
151,Eastern Connecticut State University,https://gowarriorathletics.com/staff-directory,1
2107,SCAD Savannah,https://savannah.scadathletics.com/staff-directory,1
145,Thomas College (TC),https://athletics.thomas.edu/staff-directory,1
681,Harford Community College,https://harfordathletics.com/staff.aspx,1
1604,Providence Christian College,https://www.seabeggars.com/information/directory/index,1
815,University of Texas at Dallas,http://cometsports.utdallas.edu/staff.aspx?tab=athleticstaffdirectory,1
154,Fairfield University (FU),https://fairfieldstags.com/staff-directory,1
547,The College of Wooster,https://www.woosterathletics.com/information/directory/index,1
157,Albertus Magnus College,https://www.albertusfalcons.com/information/directory/index,1
1324,Lewis-Clark State College,https://lcwarriors.com/staff-directory,1
407,PAINE COLLEGE,https://paineathletics.com/staff-directory,1
1586,Pacific University (Oregon) (PAC),https://goboxers.com/staff-directory,1
1190,Piedmont University (PC),https://piedmontlions.com/staff-directory,1
1717,Emmanuel College (Massachusetts) (EC),https://goecsaints.com/staff-directory,1
940,Snow College,https://snowbadgers.com/staff-directory?path=general,1
1857,"California State Polytechnic University, Humboldt (HSU)",https://humboldtathletics.com/staff-directory,1
32,Fresno City College,https://www.fresnocitycollege.edu../../../directory/index.html,1
672,Dodge City Community College,https://goconqs.com/staff-directory,1
1854,Dominican University of California (DU),https://dominicanathletics.com/staff-directory,1
163,Bloomfield College (BC),https://www.bcbearsathletics.com/staff-directory,1
1985,Mid Atlantic Christian University,https://gomacumustangs.com/staff-directory,1
1866,The Evergreen State College,https://gogeoducks.com/staff-directory,1
1077,Southern Arkansas University (SAU),https://muleriderathletics.com/staff-directory,1
687,Chattahoochee Valley Community College,https://cvpirates.com/information/directory/index,1
291,Villanova University (VU),https://villanova.com/staff-directory,1
562,Marietta College,https://pioneers.marietta.edu/staff-directory,1
690,Delaware County Community College,https://www.dccc.edu/information/directory/index,1
1476,Bellarmine University,https://athletics.bellarmine.edu/staff-directory,1
821,Mohawk Valley Community College,https://www.gomvhawks.com/information/directory/index,1
297,Gwynedd Mercy University,https://gwyneddathletics.com/staff-directory,1
169,Ramapo College,https://ramapoathletics.com/staff-directory,1
568,Butler University (BU),https://butlersports.com/staff-directory,1
2021,Mount Mary University,https://mtmaryathletics.com/information/directory/index,1
1881,The Crown College,https://athletics.crown.edu/staff-directory,0
708,Dallas College-Eastfield,https://eastfield.prestosports.com/information/directory/index,1
842,Texas Lutheran University (TLU),https://tlubulldogs.com/information/directory/index,1
1104,The University of Texas at Tyler,https://uttylerpatriots.com/staff-directory,1
565,University of Findlay,https://findlayoilers.com/staff-directory,1
35,Compton College,https://comptoncollegeathletics.com/information/directory/index,1
1753,American University (AU),https://aueagles.com/staff-directory,1
958,Southwest Mississippi Community College,https://southwestbearathletics.com/staff-directory,1
1229,Metropolitan State University-Denver,https://roadrunnersathletics.com/staff-directory,1
699,North Park University,https://athletics.northpark.edu/staff-directory,1
1232,Stevens Institute of Technology (SIT),https://stevensducks.com/staff-directory,1
970,St. Charles Community College,https://www.sccathletics.com/information/directory/index,0
175,"Fairleigh Dickinson University, Florham (FDU)",https://fdudevils.com/staff-directory,1
181,Rider University,https://gobroncs.com/staff-directory,1
1223,North Carolina Central University (NCCU),https://nccueaglepride.com/staff-directory,1
1878,Indiana University Northwest,https://iunredhawks.com/staff-directory,1
577,Huntington University,https://www.huntington.edu/information/directory/index,1
166,Kean University,https://keanathletics.com/staff-directory,1
559,Dawson Community College,https://www.dawsonbucs.com/information/directory/index,1
56,Manchester University (MU),https://muspartans.com/staff-directory,1
574,BETHEL UNIVERSITY,https://athletics.bethel.edu/staff-directory,1
1351,Shepherd University (SU),https://shepherdrams.com/staff-directory,1
434,University of Central Florida (UCF),https://www.ucfknights.com/staff-directory,1
50,Nova Southeastern University (NSU),https://nsusharks.com/staff-directory,1
2143,Life Pacific University,https://www.lpuwarriors.com/information/directory/index,1
580,University of Saint Francis,https://saintfranciscougars.com/information/directory/index,1
836,Prairie View A&M University (PVAMU),https://pvpanthers.com/staff.aspx,1
1485,Aurora University (AUR),https://athletics.aurora.edu/staff-directory,1
1622,YAKIMA VALLEY COLLEGE,https://goyaks.com/staff-directory,1
711,Danville Area Community College,https://danvillejaguars.com/staff-directory?path=general,1
1092,CENTRALIA COLLEGE,https://centraliablazers.com/information/directory/index,1
1086,West Chester University of Pennsylvania (WCU),https://wcupagoldenrams.com/staff-directory,1
824,University of Texas at Arlington (UTA),https://utamavs.com/staff-directory,1
827,Texas Christian University (TCU),https://gofrogs.com/staff-directory,1
1869,University of Alaska Fairbanks,https://alaskananooks.com/staff-directory,1
1494,Concordia University Chicago (CUC),https://www.cucougars.com/staff-directory,1
705,Atlantic Cape Community College,https://www.atlantic.edu/directory/index.php,1
1756,Goucher College (GOU),https://athletics.goucher.edu/information/directory/index,1
696,Cape Fear Community College,https://www.goseadevils.com/information/directory/index,1
967,CLACKAMAS COMMUNITY COLLEGE,https://www.clackamas.edu/information/directory/index,1
1479,Neumann University,https://www.neumannathletics.com/staff-directory,1
315,United States Naval Academy,https://navysports.com/staff-directory,1
2152,REGENT UNIVERSITY,https://regentroyals.com/staff-directory,1
1098,Utica University,https://uticapioneers.com/staff-directory,1
1616,Lake Region State College,https://www.lrscroyals.com/information/directory/index,1
187,Pace University,https://paceuathletics.com/staff-directory,1
1214,Roosevelt University (RU),https://rooseveltlakers.com/staff-directory,1
303,Delaware State University (DSU),https://dsuhornets.com/staff-directory,1
571,Valparaiso University (VU),https://valpoathletics.com/staff-directory,1
2003,Wilson College,https://wilsonphoenix.com/staff-directory,1
306,Catholic University (CATHU),https://catholicathletics.com/staff-directory,1
318,Mount St. Mary's University (MSMU),https://mountathletics.com/staff-directory,1
1738,Nazareth University (Naz),https://nazathletics.com/staff-directory,1
1744,La Roche University (LRU),https://larochesports.com/information/directory/index,1
443,Eckerd College (EC),https://eckerdtritons.com/staff-directory,1
1497,Pittsburg State University (PSU),https://pittstategorillas.com/staff-directory,1
44,Bridgewater College (Virginia) (BC),https://bridgewatereagles.com/staff-directory,1
2006,University of Tennessee at Chattanooga (UTC),https://gomocs.com/staff-directory?path=general,1
961,Butte College,https://www.butteroadrunners.com/information/directory/index,1
300,Albright College (ALB),https://albrightathletics.com/staff-directory,1
1360,Diablo Valley College,https://dvcvikings.com/information/directory/index,1
1348,Utah Tech University (UTU),https://utahtechtrailblazers.com/staff-directory,1
2012,University of the District of Columbia (UDC),https://www.udcfirebirds.com/information/directory/index,1
2149,Five Towns College,https://www.ftc.edu/information/directory/index,1
702,Bristol Community College,https://www.bristolccbayhawks.com/information/directory/index,1
2009,Columbia International University,https://ciurams.com/staff-directory,1
1747,"Pennsylvania Western University, Edinboro (Boro)",https://gofightingscots.com/staff-directory,1
833,Murray State College,https://mscaggies.com/staff-directory,1
839,"Texas A&M University, College Station (TAMU)",https://www.12thman.com/staff-directory,1
184,Baruch College (Baruch),https://athletics.baruch.cuny.edu/staff-directory,1
1628,OHIO CHRISTIAN UNIVERSITY,https://ocutrailblazers.com/staff-directory,1
973,St. Johns River State College,https://sjrvikings.com/information/directory/index,1
1625,Grove City College (GRO),https://athletics.gcc.edu/staff-directory,1
693,University of St. Francis,https://gofightingsaints.com/staff-directory,1
47,Spartanburg Methodist College,https://www.gosmcpioneers.com/information/directory/index,1
982,SUNY Niagara,https://ncccathletics.com/information/directory/index,1
732,Iowa Central Community College,https://www.ictritons.com/information/directory/index,1
1259,Widener University (WID),https://widenerpride.com/staff-directory,1
339,Radford University (RU),https://radfordathletics.com/staff.aspx,1
595,Eastern Michigan University (EMU),https://emueagles.com/staff-directory,1
845,University of Texas-San Antonio,https://www.goutsa.com/staff-directory,1
321,George Mason University (GMU),https://gomason.com/staff-directory,1
1256,Edward Waters University,https://ewutigerpride.com/staff-directory,1
1631,Juniata College (JUN),https://www.juniatasports.net/information/directory/index,1
1893,Northwest University,https://athletics.cochise.edu/information/directory/index,1
470,Austin Peay State University (APSU),https://letsgopeay.com/staff.aspx,1
1110,West Liberty University (WLU),https://hilltoppersports.com/staff-directory,1
2045,OAK HILLS CHRISTIAN COLLEGE,https://ohccwolfpack.com/information/directory/index,1
324,University of Virginia (UVA),https://virginiasports.com/staff-directory/,1
866,Northwest Mississippi Community College,https://nwccrangers.com/staff-directory,1
2173,Bryant & Stratton College - Buffalo,https://buffalo.bscbobcats.com/information/directory/index,1
589,Purdue University (PU),https://purduesports.com/staff-directory,1
1238,University of Mary (UMary),https://goumary.com/staff-directory,1
1253,Cornerstone University,https://cugoldeneagles.com/staff-directory,1
714,Greenville University,https://www.greenville.edu/information/directory/index,1
1512,Tulane University (TU),https://tulanegreenwave.com/staff-directory,1
1652,St. Mary's College of Maryland,https://smcmathletics.com/staff-directory,1
193,St. Thomas Aquinas College (STAC),https://www.stacathletics.com/information/staff/index,1
1762,Livingstone College (LC),https://bluebearathletics.com/staff.aspx,1
1506,Sam Houston State University (SHSU),https://gobearkats.com/StaffDirectory.dbml?&&DB_OEM_ID=19900,1
327,William & Mary (W&M),https://tribeathletics.com/staff-directory,1
205,Rensselaer Polytechnic Institute (RPI),https://rpiathletics.com/staff-directory,1
458,University of Alabama in Huntsville,https://uahchargers.com/staff-directory,1
1241,Texas Tech University (TTU),https://www.texastech.com/staff-directory,1
994,Trinity Valley Community College,https://www.tvccsports.com/information/directory/index,1
330,Norfolk State University (NSU),https://nsuspartans.com/staff-directory,1
1390,Towson University (TU),https://towsontigers.com/staff-directory,1
1515,New Mexico State University (NMSU),https://nmstatesports.com/staff-directory,1
342,Emory & Henry University (E&H),https://www.gowasps.com/information/directory/index,1
976,"State College of Florida, Manatee-Sarasota",https://www.scfmanatees.com/athletics/directory/index,1
211,Skidmore College,https://skidmoreathletics.com/staff-directory,1
1381,Northwestern State University (NSU),https://nsudemons.com/staff-directory,1
997,Tyler Junior College,https://www.apacheathletics.com/information/directory/index,1
1640,Shorter University (SU),https://goshorterhawks.com/staff-directory,1
1378,University of Washington,https://gohuskies.com/staff-directory,1
988,Florida Gulf Coast University (FGCU),https://fgcuathletics.com/staff-directory,1
1372,Penn State Berks College,https://psuberksathletics.com/staff-directory?path=general,1
1774,Indiana University Indianapolis (IUI),https://iuindyjags.com/staff-directory,1
2036,College of Alameda,https://alameda.edu/athletics/athletics-director-staff-directory/,1
586,Oakland City University,https://gomightyoaks.com/staff-directory,1
1643,University of Valley Forge (UVF),https://uvfpatriots.com/staff-directory,1
979,Sullivan County Community College,https://sullivangenerals.com/staff-directory,1
333,The Apprentice School,https://gobuilders.com/staff-directory,1
583,Hanover College (HC),https://athletics.hanover.edu/staff-directory,1
860,Northern Oklahoma College-Tonkawa,https://www.nocmavs.com/information/directory,1
455,Stillman College,https://gostillman.com/staff-directory,0
71,St. Mary's University (Texas) (StMU),https://rattlerathletics.com/staff-directory,1
1899,Carlow University,https://athletics.carlow.edu/information/directory/index,1
601,Coahoma Community College,https://coahomasports.com/staff-directory,1
592,Coastal Alabama Community College – North,https://coastalcoyotesnorth.com/staff-directory,1
726,Webster University,https://websterathletics.com/staff-directory,1
851,St. Edward's University (SEU),https://gohilltoppers.com/staff-directory,1
854,West Texas A&M University (WT),https://gobuffsgo.com/staff-directory?path=general,1
1902,Connecticut College (CONN),https://camelathletics.com/staff-directory,1
735,Rockhurst University (RU),https://rockhursthawks.com/staff-directory,1
1122,Western Michigan University (WMU),https://wmubroncos.com/staff-directory,1
720,College of DuPage,https://gochapsgo.com/staff-directory,1
59,St. Olaf College (STO),https://athletics.stolaf.edu/staff-directory,1
452,Samford University (SU),https://samfordsports.com/staff-directory,1
461,Huntingdon College (HC),https://www.huntingdonhawks.com/information/directory/index,1
729,Lindenwood University (LU),https://lindenwoodlions.com/staff-directory,1
604,The University of Olivet (UO),https://www.olivetcomets.com/information/directory/index,1
598,Northwood University (NU),https://gonorthwood.com/athletics/directory/index,1
199,State University of New York at Old Westbury,https://www.oldwestburypanthers.com/staff-directory,1
857,McMurry University (MCM),https://mcmurrysports.com/staff-directory,1
2039,Johnson & Wales University Charlotte,https://charlotte.jwuathletics.com/staff-directory,1
336,University of Lynchburg (LYN),https://lynchburgsports.com/staff-directory,1
848,The University of Texas Rio Grande Valley (UTRGV),https://goutrgv.com/staff-directory,1
1518,"University of Minnesota, Crookston (UMC)",https://goldeneaglesports.com/staff-directory,1
985,Washington State University (WSU),https://wsucougars.com/staff-directory,1
1116,The Ohio State University (OSU),https://ohiostatebuckeyes.com/staff-directory,1
1634,Saint Michael's College (SMC),https://smcathletics.com/staff-directory,1
74,Reedley College,https://www.rctigers.com/information/directory/index,1
1637,University of Charleston (West Virginia) (UCWV),https://ucgoldeneagles.com/staff-directory,1
1777,Northern Michigan University (NMU),https://nmuwildcats.com/staff-directory,1
991,Tohono O’odham Community College,https://toccjegos.com/information/directory/index,1
190,Iona University (IC),https://ionagaels.com/staff-directory,1
1521,Wayne State College (Nebraska) (WSC),https://wscwildcats.com/staff-directory,1
65,University of Saint Mary,https://www.gospires.com/staff-directory,1
723,Harris-Stowe State University,https://hornetsathletics.com/staff-directory,1
1384,BLUE MOUNTAIN COMMUNITY COLLEGE,https://www.bmcctimberwolves.com/information/directory/index,1
1780,Iowa State University (ISU),https://www.cyclones.com/staff-directory,1
2155,NELSON - AMERICAN INDIAN COLLEGE,https://sagu.prestosports.com/information/directory/index,1
872,Northwest Nazarene University (NNU),https://nnusports.com/staff-directory,1
610,Cuyahoga Community College,https://www.tri-c.edu/information/directory,1
488,Maryville College (Tennessee),https://mcscots.com/staff-directory,1
1670,College of Marin,https://athletics.marin.edu/information/directory/index,1
485,Tusculum University (TC),https://www.tusculumpioneers.com/information/directory/index,1
360,"University of North Carolina, Chapel Hill (UNC)",https://www.goheels.com/staff-directory,1
98,Williams College (WIL),https://ephsports.williams.edu/staff-directory,1
1795,Minnesota State University-Moorhead,https://www.msumdragons.com/staff-directory,1
881,Palm Beach State College,https://www.pbscpanthers.com/information/directory/index,1
363,North Carolina Wesleyan University (NCWU),https://ncwu.edu/about/directory/,1
1676,Saint Peter's University (SPU),https://saintpeterspeacocks.com/staff-directory,1
1539,EC University,https://ecupirates.com/staff-directory,1
878,Owens Community College,https://www.owensexpress.com/athletics/directory/index,1
2316,Assiniboine College,https://assiniboine.net/community/employment/staff-directory,0
744,Missouri State University (MSU),https://missouristatebears.com/staff-directory,1
1265,University of Dallas (UD),https://udallasathletics.com/staff-directory,1
1137,Illinois Institute of Technology (IIT),https://illinoistechathletics.com/staff-directory,1
1396,Biola University (BU),https://athletics.biola.edu/staff-directory,1
86,Centre College,https://centrecolonels.com/staff-directory,1
1402,University of Nebraska at Omaha (UNO),https://omavs.com/staff-directory,1
